Word,POS
"['charmed', 'roof', 'immunity', 'round-the-clock', 'peculiar', 'freeport', ',', 'countian', 'a', 'competition', 'to', 'that', 'quarter-mile', 'plunges']","['ADP', 'NOUN', 'PRT', 'ADP', 'DET', 'NOUN', '.', 'ADP', 'DET', 'NOUN', 'PRT', 'DET', 'NOUN', 'ADP']"
"['professional', 'larry', 'by', 'coup', 'jenkins', ""''"", 'made', 'setbacks', ',', 'hammered', 'simultaneously', 'he', 'alexei', 'alfred']","['ADV', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'VERB', 'NOUN', '.', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB']"
"['jones', '38-point', 'admire', 'consciousness', '.', 'exercise', '.', 'neon']","['NOUN', 'VERB', 'NOUN', 'NOUN', '.', 'NOUN', '.', 'PRON']"
"['05', 'homemaster', 'redwood', 'vote', 'unworthy', 'image-provoking']","['DET', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ']"
"['for', 'two-part', 'vidal', 'mycology', 'mathematically', 'curbs']","['ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NUM']"
"['buoys', 'in', 'novel', 'group', 'of', 'local', 'charge', 'by']","['VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']"
"['long', 'action', 'harsh', 'exercises', 'comparing', 'norton', 'million', 'we', 'liquids', 'thinking']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADP', 'NUM', 'PRON', 'PRT', 'VERB']"
"['lessens', 'worthy', 'gen.', '.', 'skiddy', 'evolutionary', 'military', 'economical', 'underwood', 'sanctuary', 'develop', 'unlinked', 'findings', 'justification', 'houston', 'leclair', 'efficient', 'facts']","['PRON', 'ADJ', 'NOUN', '.', 'NUM', 'ADP', 'ADJ', 'NOUN', '.', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN']"
"['folksongs', 'some', 'minoso', 'the', 'certain', 'place', 'realizes', 'superhuman']","['ADV', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'NOUN']"
"['think', 'crossman', 'budget', 'came', 'into', 'otter', 'of', 'it', 'can', 'precedence', 'downgraded', 'of', 'fritz', '24', 'so', 'al', ""''""]","['VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '.']"
"['subordinate', 'two-and-a-half-mile', 'march', 'ritchie', 'have', 'appreciations', 'bristle', 'of', 'adcock', 'mouthing', 'henry', ',', 'range', ""''""]","['PRON', 'ADP', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', '.', 'NOUN', '.']"
"['nothing', 'offered', '.', 'catering', 'for', 'problems', 'unarmed', 'in', 'housework', 'for', 'private', 'pieces', 'resemblance', ';']","['NOUN', 'VERB', '.', 'ADV', 'ADP', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'NOUN', '.']"
"['you', 'making', 'is', '--', 'and', 'should', 'krupa', 'netted']","['PRON', 'VERB', 'VERB', '.', 'CONJ', 'VERB', 'VERB', 'PRT']"
"['21-22', 'generale', 'hartman', 'proposals', 'ownership', 'sid', 'project', 'combined']","['DET', 'NOUN', '.', 'PRT', 'VERB', 'VERB', 'NOUN', 'CONJ']"
"['tooling', 'wandering', 'drug', 'dispatched', 'heinkel', 'form', 'to', 'cleaners', ""''"", 'ring', 'such', 'list', 'intervening', 'will', 'giving', 'endlessly', 'schnabel']","['ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'PRT', '.', '.', 'ADV', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ']"
"['the', 'emphasis', 'are', ',', 'my', 'news', 'being', 'the', 'non-political', 'howl', 'whipping', 'anyone', ""''"", 'second', 'of', 'the', 'city', 'cardboard', 'of']","['DET', 'NOUN', 'VERB', '.', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', '.', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP']"
"['a', 'situation', 'teresa', 'in', 'demand', 'cards', 'refreshments', 'reporters', 'stirs', 'dak.']","['DET', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN', 'PRT', 'PRT', 'VERB', '.']"
"['there', 'geeing', 'f.d.r.', 'the', 'wraps', 'appetites', ',']","['ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', '.']"
"['pre-fair', 'everybody', 'mr.', 'dud', 'winfield', '160', 'the', 'annoyance', 'enough', 'creditable', '21-22']","['ADJ', 'NOUN', 'NOUN', 'VERB', 'PRT', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP']"
"['is', 'the', 'generosity', 'year', 'in', 'latter', 'gives', 'indicates', 'sox', 'graduate', 'social', 'shouldda']","['VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CONJ', 'NOUN', 'ADP', 'ADJ', 'ADV']"
"['down', 'was', 'for', 'compute', 'unmistakable', 'issue', 'for', 'the', 'less-developed', 'berlin-west', 'of', 'records', 'of', 'the', 'appearance', ""tourists'"", 'aimless', 'to']","['PRT', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'CONJ', 'PRT']"
"['faint', 'adapter', 'of', 'security', 'is', 'party', '12-month', 'preludes', 'is', 'attorney', 'rapprochement', 'gaited', 'loose-loaded', 'shows']","['PRON', 'PRT', 'ADP', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'VERB', 'PRT', 'VERB', 'ADP', 'ADJ', 'NOUN']"
"['weathering', ',', 'wabash', 'mandatory', 'general', 'greeks', 'frequency', 'university', 'bisque', 'hostler', 'windows']","['VERB', '.', 'NOUN', '.', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'NUM', 'NOUN']"
"['millions', 'the', 'precautionary', 'vue', 'into', 'the', 'handful', 'aroma']","['CONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']"
"['achieved', '!', 'the', 'breather', '37', 'creaks', 'training', 'the', 'question', 'tablespoons', 'will', '--', 'of', 'translates', 'to', 'blume', 'nomination']","['NOUN', '.', 'DET', 'NOUN', '.', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB', '.', 'ADP', 'VERB', 'PRT', 'VERB', 'PRT']"
"['domestic', 'administrator', 'corps', 'presence', 'locking', 'frustration', 'pay', 'water', 'for', 'this']","['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET']"
"['facet', ',', 'short-changing', 'warning', 'the', 'secrets', '.', 'his', 'laissez-faire']","['PRON', '.', 'ADV', 'ADP', 'DET', 'NOUN', '.', 'DET', 'NOUN']"
"['of', 'speed', 'eldon', 'opening-day', 'class', 'george', 'dessert', 'the', 'junior', 'police']","['ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CONJ', 'DET', 'ADJ', 'NOUN']"
"['spotted', 'par-3', 'kirov', 'instead', 'remembered', 'poetic', 'exchanges', 'cta', 'erasing', ""cipriani's"", 'in', 'the', 'teaspoonful']","['ADJ', 'NOUN', '.', 'ADV', 'VERB', 'ADJ', 'NOUN', '.', 'PRT', 'VERB', 'ADP', 'DET', 'ADJ']"
"['handicapped', 'his', 'latin', 'in', 'nos.', 'piece', 'accusations', 'enzo', 'cracked', 'patterns', 'seeking', ',', 'thus']","['ADP', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADV', 'VERB', 'NOUN', 'NOUN', '.', 'ADV']"
"['2,300', 'pronouns', 'even', 'white', 'toppers', 'the', 'bore', 'make', 'fabrics', ""london's"", '1893']","['PRT', 'VERB', 'ADV', 'ADJ', 'DET', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', '.']"
"['children', 'of', 'lt.', 'climaxed', 'sprayed', 'mold']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN']"
"['detailed', 'there', 'capita', 'could', 'there', 'cop', 'be', 'inevitably', 'public-spirited', 'to', 'available', 'open', 'and']","['VERB', 'PRT', 'VERB', 'VERB', 'PRT', 'ADP', 'VERB', 'ADP', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'CONJ']"
"['fingered', 'miguel', 'was', 'discloses', 'sunday', ':', 'of', 'the', 'irish', 'and', 'scrambled', 'classes', 'of']","['ADP', 'NOUN', 'VERB', 'DET', 'NOUN', '.', 'ADP', 'DET', 'ADJ', 'CONJ', 'ADJ', 'NOUN', 'ADP']"
"['believe', 'raucous', 'more', 'world', 'brings', 'disturbing', 'honors']","['VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', '.', 'VERB']"
"['the', 'quintets', 'almaden', 'bomb-proof', 'credited', 'one-story', 'out', 'hoping', 'freud']","['DET', 'NOUN', 'NOUN', '.', 'NOUN', '.', 'PRT', 'PRT', 'VERB']"
"['the', 'payoff', 'have', ""conductor's"", 'the', 'elm', 'senate', 'front', 'visiting', 'the', 'several', 'plants', 'into', 'a', 'republicans', 'and', 'editions']","['DET', 'NOUN', 'VERB', '.', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'CONJ', 'DET']"
"['upright', 'making', 'a', 'instantaneous', 'children', 'of', 'a']","['DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET']"
"['review', 'gray-haired', 'cosmic', 'united', 'proceed', 'alla', 'anything', ""jenkins's"", 'crucial']","['NOUN', '.', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', '.']"
"['progressions', 'hall', '.', 'go-it-alone', 'watched', 'reduce', 'have', 'feared', 'plaques', 'embark', 'is', 'indifference', 'specializing', 'the', 'cocked', 'hands', 'seeks']","['NUM', 'NOUN', '.', 'ADV', 'ADV', 'VERB', 'VERB', 'CONJ', 'ADJ', 'CONJ', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB']"
"['length', 'sun-tanned', 'sideways', 'weaned', 'more', 'new', 'technical', 'salt', 'per', 'performer', 'distribution', ',', 'leaguers', 'flapping', ',', 'freeze', 'remarks', 'shame']","['ADV', '.', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', '.', 'CONJ', 'NOUN', '.', 'CONJ', 'NOUN', 'ADV']"
"['vocals', 'politicos', '(', 'for', 'be', 'were', 'in', 'concur', 'as', 'saith', 'minors', 'someone', '&', '8-oz.', 'be', 'rim-fires', 'never', 'importance']","['DET', 'X', '.', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'NOUN']"
"['steinkerque', 'microscopy', 'has', 'sighed', 'returning', 'pattern', 'course', 'institutions', 'michelangelo', 'weatherstrip', 'smoother', 'cleaned', 'experience', 'for', 'tuned']","['PRON', 'VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', '.', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET']"
"['sarah', 'virgin', 'move', ""''"", ',', 'up', 'amicable', 'well-kept', 'man', 'lili', ',', 'speculated']","['DET', 'NOUN', 'VERB', '.', '.', 'PRT', 'DET', 'ADJ', 'NOUN', 'VERB', '.', 'PRON']"
"['napkin', 'minimize', 'of', 'martinelli', 'nevertheless', 'surged', 'kingwood', 'shadowy', 'shredder', ',', 'fdr', 'and', 'are', 'an']","['PRON', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'ADJ', 'CONJ', 'VERB', 'DET']"
"['the', 'columbus', 'rhythm', 'romulo', 'be', 'of', 'symmetrical', 'reassuringly', 'torch', 'overgrown', 'shortage', 'scholars', ""throneberry's"", 'highest', 'being', 'photofloodlights', 'attack', 'first', ',']","['DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'NUM', '.', 'PRT', 'ADV', 'VERB', 'VERB', 'ADV', 'NUM', 'NOUN', '.', 'NOUN', 'ADJ', '.']"
"['a', 'was', 'of', 'kennett', ""doesn't"", 'belligerent', 'must', 'its', 'chat', 'title', 'rubicund', 'solemnly', 'feeder', 'die', 'stems', '$4,500', 'demonstrates', 'a', 'enjoinder']","['DET', 'VERB', 'ADP', 'PRON', 'VERB', 'PRT', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'PRT', 'VERB', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN']"
"['ernest', 'collective', 'as', 'a', 'water', 'balcony', 'officer', 'by', 'the', 'carnal', 'meters', 'cranston', 'year']","['DET', 'ADJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'NOUN', 'ADP']"
"['both', 'dealers', '.', 'only', 'expenditure', 'bouvier', 'suited', 'heard', 'sure', 'david', 'anyone', 'fertility', 'stoppage', 'house', 'end', 'barracks', ':']","['DET', 'NOUN', '.', 'ADV', 'ADV', '.', 'VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CONJ', '.']"
"['another', 'resolutions', 'barbecue', 'sinfonica', 'back', 'boundary', 'embryonic', 'democracy', 'a', 'physical', 'rough', '.', 'even', ';']","['DET', 'ADJ', 'NOUN', 'ADP', 'ADV', 'PRON', 'VERB', 'DET', 'DET', 'ADJ', 'NOUN', '.', 'ADV', '.']"
"['susan', 'lillian', 'opens', 'when', 'final', 'camille', 'territories', '8,000,000', 'for', 'joy', 'law', 'for', 'the']","['PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', '.', 'NUM', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET']"
"[""adenauer's"", 'top-notch', 'weight-height', 'is', 'streets', 'office', 'the']","['ADV', '.', 'PRON', 'VERB', 'DET', 'NOUN', 'DET']"
"[""kipling's"", ',', 'territories', 'budgeted', 'do', 'has', 'smells', 'transports', 'bruise', 'resonant', 'that', 'camilla']","['NOUN', '.', 'PRON', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'VERB', 'PRON', 'CONJ']"
"['picnic', 'is', 'waxy', 'auditorium', 'present', 'their', 'foggy']","['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['as', 'slots', '2:34-:34', 'american', 'second', ',', 'time', '.', '$70', 'set', 'bricks', 'fuel', 'rationally', 'tallies', 'sportswriter', 'vested', 'freely', 'deny']","['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', '.', 'NOUN', '.', 'PRT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV']"
"['call', 'grillwork', 'sail', 'full-sisters', 'who', '``', 'regulated', 'missouri', 'during', 'absenteeism', 'system', '.', 'explosive', 'time', 'or', 'champion', 'scribe']","['NOUN', 'PRT', 'NOUN', '.', 'PRON', '.', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'ADJ', 'NOUN', 'CONJ', 'ADJ', 'NOUN']"
"['after', 'noon', 'to', 'to', 'used', 'all', ',', 'alexei', 'belated', 'thread', 'he', 'combat', 'ainsley', 'elongated', 'newspaper', 'of']","['ADP', 'NOUN', 'ADP', 'PRT', 'VERB', 'PRT', '.', 'CONJ', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP']"
"['devastated', 'must', 'literary', 'sterno-cleido', 'gracious', 'minoso', '6124']","['PRON', 'VERB', 'ADP', 'NUM', 'CONJ', 'ADV', 'PRON']"
"['r-5th', 'ratio', 'since', 'the', '.', 'negroes', 'and', 'thyroid', 'uranium']","['DET', 'NOUN', 'ADP', 'DET', '.', 'PRON', 'CONJ', 'ADJ', 'NOUN']"
"['deserts', 'fall', 'understandable', 'for', 'joyride', 'in']","['PRT', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP']"
"[""yankees'"", 'leroy', 'establishment', 'living', ""lenobel's"", 'stand', 'demonstrates', 'attributed', 'friezes', 'is']","['ADJ', 'ADP', 'PRT', 'VERB', 'PRT', 'VERB', 'PRON', 'VERB', 'PRT', 'VERB']"
"['kaminsky', '145', 'us', 'mood', '14%', 'a', 'rationale', 'been', 'him', 'throughout', 'to']","['NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'ADP', 'ADP']"
"['trigg', 'no', 'time', 'distrust', 'device', 'way', 'per', 'of', 'great', 'counting', 'orderly', 'widow', 'crawlspace', 'have']","['CONJ', 'DET', 'NOUN', 'CONJ', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'CONJ', 'ADJ', 'ADJ', 'NOUN', 'VERB']"
"['proportion', 'special', 'record', 'direction', '$.50', 'susceptible', ';', 'versus', 'a', 'nixon', 'men', '.', ',', 'universality', 'how']","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', '.', '.', 'DET', 'NOUN', 'NOUN', '.', '.', 'PRON', 'ADV']"
"['by', 'the', 'hospital', 'breeding', 'demolished', 'this', 'wagner', '.', 'pull', 'dpw', 'stayed', 'the', 'enjoyment']","['ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN']"
"['of', 'the', '80', 'tims', ""you'd"", 'cut', 'streaked']","['ADP', 'DET', 'NOUN', 'VERB', 'PRT', 'NOUN', '.']"
"['failed', 'stub', 'admitted', 'the', 'endless', 'martin']","['ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']"
"['such', 'pleasure', 'as', 'number', 'of', 'hints', '.']","['ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', '.']"
"['allow', 'is', 'expanded', 'fifty-cent', 'of', 'recording', 'stimulation', 'of', 'exposing', 'position', 'eggs', 'that']","['VERB', 'VERB', 'NOUN', 'CONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP']"
"['broncos', 'add', 'spring-joints', 'for', 'greet', 'gems', 'with', 'touches', '.']","['DET', 'NUM', '.', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '.']"
"['usually', 'broom', 'audience', 'speed', 'enlarged', 'leveled', 'upset', 'voters', 'baseballs', 'safeguard', 'neither', 'school', 'of', '4,122,354', 'electra']","['PRON', '.', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'CONJ', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['shrubs', 'them', 'plant', 'semenov', 'no.', '--', 'any', 'television', 'cameras', 'he']","['NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', '.', 'DET', 'NOUN', 'ADP', 'PRON']"
"['marilyn', 'theater', 'brushing', 'easy', 'safety', '.', 'reuben', '.', ""other's"", 'underbedding', 'on', 'rendered', 'glass', 'here', 'soignee', '67', ',']","['DET', 'NOUN', 'ADV', 'ADJ', 'NOUN', '.', 'ADV', '.', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'CONJ', 'ADJ', '.']"
"['nolan', 'following', 'have', 'eugene', 'genetic', 'an', 'conservatives', 'without', 'compounded', 'christ', 'belt', 'almaden']","['ADP', 'VERB', 'VERB', '.', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']"
"['by', 'the', 'garden', 'crossed', 'migrated', 'hours', 'antagonisms', 'burial']","['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', '.']"
"['not', 'taken', 'the', 'frankie', 'for', 'front', 'necessary', '2:05', 'quadrillion', 'millions', 'outright', 'state', 'anti-party', 'mongi', 'butter']","['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', '.', 'NOUN', '.', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
"[""manning's"", 'holders', 'burial', 'beautifully', 'paste', 'public', '$60']","['DET', 'ADJ', 'NOUN', 'PRT', 'ADP', 'ADJ', 'NOUN']"
"['arriving', 'savings', 'a', 'par', 'sidemen', '.', '$10,000', 'simplicity', 'necessitate', 'troika', 'acknowledgment', 'full-sisters', 'plain', 'it', 'begin', 'stillbirths', 'goodies', '9th']","['VERB', 'ADP', 'DET', 'NOUN', 'NOUN', '.', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'CONJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', '.']"
"['ditties', 'surprises', 'extruded', 'again', 'have', 'joel', 'boyd', 'sens.', 'ending', ""''"", 'duplication', 'be']","['ADP', 'NOUN', 'CONJ', 'ADV', 'VERB', 'ADP', 'ADP', 'NOUN', 'NOUN', '.', 'PRON', 'VERB']"
"['foraging', 'proclaims', 'ripening', 'power', 'department', 'fogy', ""fiedler's"", 'mi', 'absurdities', 'era']","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN']"
"['bifocals', 'concepts', 'of', 'fortin', 'scores', 'or', 'hansen', 'with', 'the', 'hunting', 'on', 'coles', 'taylor', 'eugene', ',', 'visitation', 'let', 'although', 'mr.']","['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.', 'DET', 'VERB', 'DET', 'NOUN']"
"['where', 'upon', 'the', 'west', 'decade', 'in']","['ADV', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADP']"
"['preacher-singer', ',', 'of', 'levied', 'with', 'the']","['ADV', '.', 'ADP', 'NUM', 'ADP', 'DET']"
"['events', '.', 'of', 'augment', 'can', 'historicity', 'in', 'citywide', 'undergoing', 'peace', 'part', 'this', 'donnybrook', 'although']","['NOUN', '.', 'ADP', 'ADV', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP']"
"['with', 'guiding', '90', 'of', 'the', 'scoped', 'to', 'so', 'the', 'power']","['ADP', 'ADJ', 'ADV', 'ADP', 'DET', 'ADJ', 'ADP', 'ADP', 'DET', 'NOUN']"
"['a', 'argument', 'on', 'platoons', 'behind', 'magical']","['DET', 'NOUN', 'ADP', 'NUM', 'ADP', 'ADJ']"
"['beg', ',', 'new', 'anti-party', 'of', 'both', 'personification', '.', 'this', 'baffling', '?', 'they']","['ADV', '.', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'DET', 'ADJ', '.', 'PRON']"
"[',', 'not', 'flu', 'magnificence', 'the', 'sibly', 'what', 'near', 'intake', 'large', 'chipping', 'predict', ',', '``']","['.', 'ADV', '.', 'CONJ', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', '.', '.']"
"['both', 'unclouded', '.', '.', 'may', 'barnes', 'listener', 'is', 'delegations', 'gave', 'string', 'of', 'sear', 'cuban', 'scanning', '$100,000']","['DET', 'NOUN', '.', '.', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PRT', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB']"
"['schuyler', 'with', 'ninth', 'as', 'your', 'contact']","['ADV', 'ADP', 'NUM', 'ADP', 'DET', 'NOUN']"
"['a', 'time-on-the-job', 'longed-for', 'commonly', 'methods', ',', 'association', 'lasalle', 'days', '.', ',', 'they', 'write', 'pickers', 'linger']","['DET', 'NOUN', '.', 'NOUN', 'NOUN', '.', 'NOUN', 'ADP', 'NOUN', '.', '.', 'PRON', 'VERB', 'PRON', 'VERB']"
"['urges', 'lengthen', 'checked', 'other', 'white', 'crumbly', 'the', 'deduction', 'joblot', 'said', 'by', 'habit', 'hurdle', 'issue', 'been', 'the', 'temper', 'tunisia', 'metropolitanization']","['VERB', 'ADV', '.', 'ADJ', 'ADJ', 'CONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', '.', 'CONJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB']"
"['phase', 'bridge', 'coloring', 'who', 'might', 'the', 'now-misplaced', 'in', 'airfield', 'will', 'ticket', 'combination', 'moon-faced', 'filipinos', 'is', 'so', 'next', '$5']","['NOUN', 'NUM', 'ADV', 'PRON', 'VERB', 'DET', 'ADJ', 'ADP', 'NOUN', 'VERB', 'NOUN', 'CONJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN']"
"['for', 'accounted', 'french', 'ice', 'the', 'states', '``', 'a', 'temperatures']","['ADP', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', '.', 'DET', 'ADJ']"
"['.', 'deja', 'not', 'place', 'winging', ""sister's"", 'unit', 'industries', 'artists', 'bashir', 'strong', 'membership', 'boxed', 'to', 'vice', 'orderly', 'the', 'kennedy', 'legs']","['.', 'PRT', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', '.', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'DET']"
"['intervention', 'tragedy', 'technology', '.', 'in', 'the', 'herr', 'inhibitors']","['NOUN', 'CONJ', 'NOUN', '.', 'ADP', 'DET', 'NOUN', 'NOUN']"
"['discussion', 'penetration', '.', ',', ',', 'esoteric', 'the', 'joseph', 'locks', 'open']","['NOUN', '.', '.', '.', '.', 'VERB', 'DET', 'NOUN', 'CONJ', 'VERB']"
"['moliere', 'time', 'coconut', 'expect', 'lots', 'are', 'remain', '9-6', 'and', 'of', 'credo', 'chamber']","['NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'CONJ', 'ADP', 'DET', 'NOUN']"
"['coat', 'simple', 'arrangements', '?', 'and', 'this', 'first', 'book', 'entertainers', 'giveaways', 'rectangle', 'they', 'get']","['DET', 'ADJ', 'NOUN', '.', 'CONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PRON', 'VERB']"
"['synthesis', 'end', 'in', 'fur', 'longsuffering', 'j.', 'comprises', 'how', 'this', 'shriek', ""shouldn't"", 'inhibitor', 'unreasonable', 'of', 'the', 'swords', '.', 'be']","['ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CONJ', 'ADV', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'VERB']"
"['what', 'hydrogen', 'overpowered', 'institutionalized', 'difficulties', ',', ',']","['DET', 'NOUN', 'CONJ', 'DET', 'NOUN', '.', '.']"
"['a', 'formulas', 'and', 'suspects', 'could', 'panic', 'gruonded', 'still', 'home', ',', 'problems', 'pascataqua']","['DET', 'NOUN', 'CONJ', 'PRON', 'VERB', 'ADV', 'PRON', 'ADV', 'NOUN', '.', 'ADJ', 'NOUN']"
